id,position,country,jurisdiction,deputy,list,start,end,before,after,enwiki
Q322459,President of Portugal,Q45,Q45,,,1911-08-24,,Q183426,,President of Portugal
Q1723031,Prime Minister of Portugal,Q45,Q45,Q25909451,Q918199,1974-05-16,,Q20045955,,Prime Minister of Portugal
Q25909451,Deputy Prime Minister of Portugal,Q45,Q45,,,,,,,
Q107815192,Minister of Agriculture,Q45,Q45,,Q20045526,,,,,
Q107815497,Minister of Culture,Q45,Q45,,Q20045527,,,,,
Q30121475,Minister of Education,Q45,Q45,,Q20045530,,,,,
Q25917010,Minister of the Environment,Q45,Q45,,Q20045540,,,,,
Q107815370,Minister for the Environment and Climate Action,Q45,Q45,,,,,,,
Q108619114,Minister of Environment and Energy Transition,Q45,Q45,,,2018-10-15,,,,
Q61607793,Minister for Equality,Q45,Q45,,,,,,,
Q99281259,minister for Finance,Q45,Q45,,Q20045538,,,,,
Q4294919,Minister of Foreign Affairs,Q45,Q45,,Q20024480,,,,,
Q23196603,Minister of Health,Q45,Q45,,Q20045535,,,,,
Q107815037,Minister for Infrastructure and Housing,Q45,Q45,,,,,,,
Q43186728,Minister of Home Affairs,Q45,Q45,,Q20045525,,,,,
Q43186489,Minister of Justice,Q45,Q45,,Q20045533,,,,,
Q107815771,"Minister of Labour, Solidarity and Social Security",Q45,Q45,,,,,,,
Q107814783,Minister of Maritime Affairs,Q45,Q45,,,,,,,
Q107815971,Minister for Modernization of the State and Public Administration,Q45,Q45,,,,,,,
Q25906445,Minister of National Defence,Q45,Q45,,Q20045528,,,,,
Q56872893,Minister of Parliamentary Affairs,Q45,Q45,,Q18483699,,,,,
Q107815181,Minister for Planning,Q45,Q45,,,,,,,
Q61927426,Minister for Qualification and Employment,Q45,Q45,,,,,,,
Q107815200,"Minister for Science, Technology and Higher Education",Q45,Q45,,,,,,,
Q25917009,Minister of Social Infrastructure,Q45,Q45,,,,,,,
Q107815820,Minister for Territorial Cohesion,Q45,Q45,,,,,,,
Q105715009,Minister without Portfolio,Q45,Q45,,Q18483707,,,,,
Q108123940,Deputy Minister for Cultural Heritage,Q45,Q45,,,,,,,
Q107815186,Minister of State for the Presidency,Q45,Q45,,,,,,,
Q107816158,Minister of State for the Economy and the Digital Transition,Q45,Q45,,,,,,,
Q25448371,President of the Assembly of the Republic,Q45,,,Q17279651,1910-10-05,,,,
Q50362555,Governor of the Bank of Portugal,Q45,,,,,,,,
Q109515704,Chief of the General Staff of the Armed Forces of Portugal,,,,,,,,,
