item,itemLabel,startDate,endDate
Q16491159,António Augusto Pereira de Miranda,1887,1891
Q18707835,Pedro Augusto de Carvalho,1891,1894
Q10313452,Júlio Marques de Vilhena,1895,1907
Q16930175,José Adolfo de Melo e Sousa,1907,1910
Q1664277,Inocêncio Joaquim Camacho Rodrigues,1911,1936
Q10357034,Rafael da Silva Neves Duque,1957,1963
Q10324229,Manuel Jacinto Nunes,1963,1966
Q16492239,António Manuel Pinto Barbosa,1966,1974
Q10324229,Manuel Jacinto Nunes,1974,1975
Q10310706,José da Silva Lopes,1975,1980
Q10324229,Manuel Jacinto Nunes,1980,1985
Q529992,Vítor Manuel Ribeiro Constâncio,1985,1986
Q7689030,José Alberto de Vasconcelos Tavares Moreira,1986,1992
Q10329729,Luís Miguel Couceiro Pizarro Beleza,1992,1994
Q16491799,António José Fernandes de Sousa,1994,2000
Q529992,Vítor Manuel Ribeiro Constâncio,2000,2010
Q524996,Carlos da Silva Costa,2010,2020
Q21568721,Mário Centeno,2020,
